Raw Text,JSON Text
Stream of thought 882 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 882 for Burned-out Tech Lead.""}"
Stream of thought 883 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 883 for Burned-out Tech Lead.""}"
Stream of thought 884 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 884 for Burned-out Tech Lead.""}"
Stream of thought 885 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 885 for Burned-out Tech Lead.""}"
Stream of thought 886 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 886 for Burned-out Tech Lead.""}"
Stream of thought 887 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 887 for Burned-out Tech Lead.""}"
Stream of thought 888 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 888 for Burned-out Tech Lead.""}"
Stream of thought 889 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 889 for Burned-out Tech Lead.""}"
Stream of thought 890 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 890 for Burned-out Tech Lead.""}"
Stream of thought 891 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 891 for Burned-out Tech Lead.""}"
Stream of thought 892 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 892 for Burned-out Tech Lead.""}"
Stream of thought 893 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 893 for Burned-out Tech Lead.""}"
Stream of thought 894 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 894 for Burned-out Tech Lead.""}"
Stream of thought 895 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 895 for Burned-out Tech Lead.""}"
Stream of thought 896 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 896 for Burned-out Tech Lead.""}"
Stream of thought 897 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 897 for Burned-out Tech Lead.""}"
Stream of thought 898 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 898 for Burned-out Tech Lead.""}"
Stream of thought 899 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 899 for Burned-out Tech Lead.""}"
Stream of thought 900 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 900 for Burned-out Tech Lead.""}"
Stream of thought 901 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 901 for Burned-out Tech Lead.""}"
Stream of thought 902 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 902 for Burned-out Tech Lead.""}"
Stream of thought 903 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 903 for Burned-out Tech Lead.""}"
Stream of thought 904 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 904 for Burned-out Tech Lead.""}"
Stream of thought 905 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 905 for Burned-out Tech Lead.""}"
Stream of thought 906 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 906 for Burned-out Tech Lead.""}"
Stream of thought 907 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 907 for Burned-out Tech Lead.""}"
Stream of thought 908 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 908 for Burned-out Tech Lead.""}"
Stream of thought 909 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 909 for Burned-out Tech Lead.""}"
Stream of thought 910 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 910 for Burned-out Tech Lead.""}"
Stream of thought 911 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 911 for Burned-out Tech Lead.""}"
Stream of thought 912 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 912 for Burned-out Tech Lead.""}"
Stream of thought 913 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 913 for Burned-out Tech Lead.""}"
Stream of thought 914 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 914 for Burned-out Tech Lead.""}"
Stream of thought 915 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 915 for Burned-out Tech Lead.""}"
Stream of thought 916 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 916 for Burned-out Tech Lead.""}"
Stream of thought 917 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 917 for Burned-out Tech Lead.""}"
Stream of thought 918 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 918 for Burned-out Tech Lead.""}"
Stream of thought 919 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 919 for Burned-out Tech Lead.""}"
Stream of thought 920 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 920 for Burned-out Tech Lead.""}"
Stream of thought 921 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 921 for Burned-out Tech Lead.""}"
Stream of thought 922 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 922 for Burned-out Tech Lead.""}"
Stream of thought 923 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 923 for Burned-out Tech Lead.""}"
Stream of thought 924 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 924 for Burned-out Tech Lead.""}"
Stream of thought 925 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 925 for Burned-out Tech Lead.""}"
Stream of thought 926 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 926 for Burned-out Tech Lead.""}"
Stream of thought 927 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 927 for Burned-out Tech Lead.""}"
Stream of thought 928 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 928 for Burned-out Tech Lead.""}"
Stream of thought 929 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 929 for Burned-out Tech Lead.""}"
Stream of thought 930 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 930 for Burned-out Tech Lead.""}"
Stream of thought 931 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 931 for Burned-out Tech Lead.""}"
Stream of thought 932 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 932 for Burned-out Tech Lead.""}"
Stream of thought 933 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 933 for Burned-out Tech Lead.""}"
Stream of thought 934 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 934 for Burned-out Tech Lead.""}"
Stream of thought 935 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 935 for Burned-out Tech Lead.""}"
Stream of thought 936 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 936 for Burned-out Tech Lead.""}"
